time,lat,lon,alt,Current,RSSI,ECIO,IO,SINR(8),RSRQ,SNR,RSRP,s_pcid,s_rc,s_db,s_lband,s_State,p_pcid,p_rc,p_db,p_lband,E-UTRA band 1: 2100,E-UTRA band 1: 900
n/a,n/a,n/a,0,-50,-50,-2.5,-106,9,-11,28.8,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:25:58.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,28.8,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:25:59.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,30,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:00.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,30,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:01.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,28.2,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:09.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,28.2,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:10.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,26.6,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:18.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,26.6,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:19.000Z,35.38747927,139.4295222,0,-50,-50,-2.5,-106,9,-11,27.8,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:26.000Z,35.38748266,139.4295306,0,-50,-50,-2.5,-106,9,-11,30,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:27.000Z,35.38748266,139.4295306,1,-50,-50,-2.5,-106,9,-11,30,-76,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:28.000Z,35.38748266,139.4295306,21,-59,-59,-2.5,-106,9,-11,4.2,-87,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:35.000Z,35.38753127,139.4295067,24,-59,-59,-2.5,-106,9,-11,4.2,-87,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:37.000Z,35.38753464,139.4295126,48,-53,-53,-2.5,-106,9,-11,1,-81,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:26:49.000Z,35.38753324,139.429516,62,-53,-53,-2.5,-106,9,-11,-1.6,-81,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 36.0, -20.0, -85.9, -54.3, '\t\tCell [1]:', 61.0, -16.6, -79.9, -55.8]","['\t\tCell [0]:', 188.0, -16.4, -79.3, -54.4, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:26:50.000Z,35.38753322,139.4295136,66,-53,-53,-2.5,-106,9,-11,-1.6,-81,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 36.0, -19.2, -84.2, -56.1, '\t\tCell [1]:', 61.0, -15.9, -80.5, -56.3, '\t\tCell [2]:', 124.0, -20.0, -84.3, -56.1, '\t\tCell [3]:', 134.0, -20.0, -85.9, -55.9]","['\t\tCell [0]:', 188.0, -13.3, -76.8, -54.7, '\t\tCell [1]:', 106.0, -16.7, -78.6, -54.3, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:26:51.000Z,35.38752924,139.4295196,70,-53,-53,-2.5,-106,9,-16,-3.4,-87,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\tCell [0]:', 36.0, -17.2, -80.9, -44.6, '\tCell [1]:', 61.0, -19.7, -83.9, -56.2, '\t\tCell [0]:', 108.0, -17.7, -76.9, -51.5, '\t\tCell [1]:', 325.0, -13.1, -71.8, -51.5, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']",[]
2021-11-10T07:27:01.000Z,35.38720911,139.4295051,69,-44,-44,-2.5,-106,9,-16,-5.8,-78,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\tCell [0]:', 36.0, -16.7, -79.6, -44.5, '\tCell [1]:', 51.0, -20.0, -85.0, -56.2, '\tCell [2]:', 61.0, -20.0, -85.4, -55.7, '\tCell [3]:', 172.0, -20.0, -85.8, -56.1, '\tCell [4]:', 137.0, -18.2, -83.4, -56.4]","['\t\tCell [0]:', 188.0, -12.5, -71.1, -50.8, '\t\tCell [0]:', 108.0, -16.1, -78.6, -55.2, '\t\tCell [1]:', 325.0, -14.8, -75.3, -53.3, '\t\tCell [2]:', 326.0, -13.7, -75.2, -53.3, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:05.000Z,35.38687545,139.4294632,69,-44,-44,-2.5,-106,9,-16,-6.6,-78,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\tCell [0]:', 36.0, -17.4, -80.6, -44.6, '\tCell [1]:', 61.0, -19.3, -83.6, -55.5, '\tCell [2]:', 137.0, -19.7, -83.3, -55.5]","['\t\tCell [0]:', 188.0, -13.7, -73.6, -52.0, '\t\tCell [0]:', 108.0, -13.2, -74.6, -53.5, '\t\tCell [1]:', 326.0, -14.5, -75.1, -53.2, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:06.000Z,35.3867912,139.4294512,70,-44,-44,-2.5,-106,9,-16,-6.6,-78,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\tCell [0]:', 36.0, -17.6, -80.9, -44.4, '\tCell [1]:', 182.0, -20.0, -85.9, -54.9]","['\t\tCell [0]:', 188.0, -16.0, -76.3, -52.5, '\t\tCell [1]:', 131.0, -16.2, -77.2, -51.7, '\t\tCell [0]:', 108.0, -18.0, -80.5, -54.2, '\t\tCell [1]:', 326.0, -13.9, -74.8, -53.1, '\t\tCell [2]:', 40.0, -14.6, -75.9, -53.1, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:16.000Z,35.38655145,139.4292577,66,-44,-44,-2.5,-106,9,-16,-4.6,-83,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\tCell [0]:', 36.0, -15.5, -79.5, -45.2]","['\t\tCell [0]:', 109.0, -14.2, -73.4, -51.4, '\t\tCell [0]:', 326.0, -14.2, -72.2, -50.4, '\t\tCell [1]:', 40.0, -10.7, -70.6, -50.4, '\t\tCell [2]:', 108.0, -17.2, -77.6, -52.3, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:17.000Z,35.3865622,139.4292661,64,-44,-44,-2.5,-106,9,-16,-4.6,-83,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:18.000Z,35.3865588,139.4292577,66,-44,-44,-2.5,-106,9,-16,-4.6,-83,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:19.000Z,35.38653675,139.4292565,65,-44,-44,-2.5,-106,9,-16,0.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:27.000Z,35.38649766,139.4295203,65,-44,-44,-2.5,-106,9,-16,0.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:33.030Z,35.3866118,139.4299251,65,-44,-44,-2.5,-106,9,-16,-2.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:34.000Z,35.38663214,139.4299728,64,-44,-44,-2.5,-106,9,-16,-5.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 188.0, -17.1, -78.0, -51.7, '\t\tCell [1]:', 109.0, -14.7, -74.7, -52.2, '\t\tCell [2]:', 92.0, -18.3, -78.2, -52.2, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:39.000Z,35.38665192,139.4300361,63,-44,-44,-2.5,-106,9,-16,-3.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 29.0, -16.9, -79.8, -55.7]","['\t\tCell [0]:', 188.0, -16.0, -76.4, -52.0, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:43.000Z,35.38666266,139.4300445,65,-44,-44,-2.5,-106,9,-16,-6.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 29.0, -16.6, -79.6, -55.6, '\t\tCell [1]:', 163.0, -18.4, -82.2, -55.8]","['\t\tCell [0]:', 188.0, -15.5, -75.5, -52.3, '\t\tCell [1]:', 109.0, -14.4, -74.7, -52.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:44.000Z,35.38666266,139.4300445,65,-44,-44,-2.5,-106,9,-16,-3,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 29.0, -16.6, -79.9, -55.5]","['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:49.000Z,35.38666606,139.4300528,63,-44,-44,-2.5,-106,9,-16,-3.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:27:56.000Z,35.38694312,139.430232,63,-44,-44,-2.5,-106,9,-16,1,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:57.000Z,35.38695386,139.4302404,65,-44,-44,-2.5,-106,9,-16,1,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:27:58.000Z,35.38695726,139.4302487,62,-44,-44,-2.5,-106,9,-16,1.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:10.000Z,35.3869352,139.4302475,66,-44,-44,-2.5,-106,9,-16,1.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:11.000Z,35.3869352,139.4302475,65,-44,-44,-2.5,-106,9,-16,1.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:12.000Z,35.38693917,139.4302404,65,-44,-44,-2.5,-106,9,-16,1.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:13.000Z,35.38693634,139.4302165,66,-44,-44,-2.5,-106,9,-16,1.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:25.000Z,35.38677646,139.4295515,64,-44,-44,-2.5,-106,9,-16,0.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:29.000Z,35.38670809,139.4293055,64,-44,-44,-2.5,-106,9,-16,1.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:30.000Z,35.38669567,139.4292423,66,-44,-44,-2.5,-106,9,-16,0,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 131.0, -20.0, -81.8, -52.5, '\t\tCell [1]:', 106.0, -16.1, -77.7, -52.5]"
2021-11-10T07:28:31.000Z,35.3866725,139.4291706,67,-44,-44,-2.5,-106,9,-16,0.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 131.0, -19.2, -81.1, -52.8, '\t\tCell [1]:', 106.0, -17.5, -80.2, -52.8]"
2021-11-10T07:28:39.000Z,35.38660694,139.4289474,66,-44,-44,-2.5,-106,9,-16,1.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 163.0, -16.4, -78.7, -52.0, '\t\tCell [1]:', 106.0, -16.9, -78.8, -51.9, '\t\tCell [2]:', 188.0, -20.0, -83.8, -52.4]"
2021-11-10T07:28:40.000Z,35.38660694,139.4289474,67,-44,-44,-2.5,-106,9,-16,1.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:43.000Z,35.38663128,139.4288865,67,-44,-44,-2.5,-106,9,-16,-1.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:52.000Z,35.38676313,139.428606,64,-44,-44,-2.5,-106,9,-11,3,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:28:55.000Z,35.38676313,139.428606,64,-44,-44,-2.5,-106,9,-11,1.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:07.000Z,35.38687216,139.4290489,65,-44,-44,-2.5,-106,9,-11,0.8,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 109.0, -13.9, -72.9, -51.6, '\t\tCell [1]:', 106.0, -16.0, -76.2, -49.8, '\t\tCell [2]:', 180.0, -17.9, -78.0, -50.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:29:11.000Z,35.38694053,139.4292949,66,-44,-44,-2.5,-106,9,-11,-2.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:12.000Z,35.38695296,139.4293582,64,-44,-44,-2.5,-106,9,-11,-2.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:13.000Z,35.38697273,139.4294214,64,-44,-44,-2.5,-106,9,-11,1.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 36.0, -16.3, -79.5, -55.2]","['\t\tCell [0]:', 106.0, -16.0, -77.7, -53.3, '\t\tCell [1]:', 109.0, -13.6, -74.4, -52.6, '\t\tCell [2]:', 163.0, -16.7, -78.3, -53.2, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:29:20.000Z,35.38709251,139.4298727,66,-44,-44,-2.5,-106,9,-16,-3.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:21.000Z,35.3871089,139.4299288,66,-44,-44,-2.5,-106,9,-16,0.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:25.000Z,35.3871733,139.430182,66,-44,-44,-2.5,-106,9,-16,1.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:26.000Z,35.38719647,139.4302536,63,-44,-44,-2.5,-106,9,-16,-2.4,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 188.0, -16.5, -76.5, -49.2, '\t\tCell [1]:', 109.0, -13.9, -74.4, -49.5, '\t\tCell [2]:', 106.0, -15.3, -75.0, -48.9]"
2021-11-10T07:29:38.000Z,35.38725355,139.4304052,65,-44,-44,-2.5,-106,9,-16,-0.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],[]
2021-11-10T07:29:39.000Z,35.38729709,139.4304232,65,-44,-44,-2.5,-106,9,-16,-0.2,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 188.0, -14.1, -75.1, -51.4]"
2021-11-10T07:29:40.000Z,35.38734403,139.4304494,63,-44,-44,-2.5,-106,9,-16,0,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,[],"['\t\tCell [0]:', 109.0, -14.9, -74.1, -49.7]"
2021-11-10T07:29:47.000Z,35.38749953,139.4305283,64,-44,-44,-2.5,-106,9,-16,-5.6,-75,163,3750,10,eutran-8,deconfigured,31,40340,20,eutran-41,"['\t\tCell [0]:', 137.0, -18.0, -81.8, -54.5, '\t\tCell [1]:', 134.0, -17.6, -81.8, -55.1, '\t\tCell [2]:', 195.0, -20.0, -93.8, -43.5]","['\tCell [0]:', 109.0, -13.2, -74.3, -43.2, '\tCell [1]:', 106.0, -18.4, -79.1, -51.4, '\tCell [2]:', 114.0, -19.6, -80.2, -52.1]"
2021-11-10T07:29:48.000Z,35.38749953,139.4305283,65,-44,-44,-2.5,-106,9,-16,-5.6,-75,195,475,15,eutran-1,deconfigured,109,3750,10,eutran-8,"['\t\tCell [0]:', 36.0, -17.3, -82.2, -56.1, '\t\tCell [1]:', 137.0, -16.7, -81.5, -56.7, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -14.5, -75.3, -42.5, '\tCell [1]:', 106.0, -15.4, -76.5, -52.4, '\tCell [2]:', 188.0, -18.7, -79.5, -52.9, '\tCell [3]:', 323.0, -19.2, -80.7, -52.5]"
