time,lat,lon,alt,Current,RSSI,ECIO,IO,SINR(8),RSRQ,SNR,RSRP,s_pcid,s_rc,s_db,s_lband,s_State,p_pcid,p_rc,p_db,p_lband,E-UTRA band 1: 2100,E-UTRA band 1: 900
2021-11-10T07:32:21.000Z,35.38757735,139.4289978,66,-44,-44,-2.5,-106,9,-13,-3,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 28.0, -19.5, -81.9, -54.6, '\t\tCell [1]:', 124.0, -19.8, -84.4, -55.8, '\t\tCell [2]:', 36.0, -17.3, -80.8, -55.8, '\t\tCell [0]:', 108.0, -15.7, -76.8, -52.2, '\t\tCell [1]:', 325.0, -15.9, -75.1, -50.8, '\t\tCell [2]:', 326.0, -13.7, -73.0, -50.8, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 106.0, -15.3, -76.0, -43.8, '\tCell [1]:', 131.0, -19.8, -81.8, -53.1, '\tCell [2]:', 297.0, -20.0, -82.2, -53.4, '\tCell [3]:', 188.0, -20.0, -82.5, -53.3, '\tCell [4]:', 180.0, -20.0, -82.9, -52.4, '\tCell [5]:', 128.0, -18.8, -80.6, -52.9]"
2021-11-10T07:32:26.000Z,35.38750052,139.4286815,65,-44,-44,-2.5,-106,9,-13,-2.6,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],"['\t\tCell [0]:', 106.0, -14.6, -77.0, -53.6, '\t\tCell [1]:', 109.0, -14.3, -76.2, -53.7]"
2021-11-10T07:32:27.000Z,35.38748413,139.4286253,65,-44,-44,-2.5,-106,9,-13,-2.6,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],"['\t\tCell [0]:', 106.0, -14.6, -75.6, -53.6, '\t\tCell [1]:', 131.0, -18.1, -79.4, -54.8]"
2021-11-10T07:32:28.000Z,35.38747395,139.4286015,65,-44,-44,-2.5,-106,9,-13,2.4,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:32:40.000Z,35.38768262,139.4286362,66,-44,-44,-2.5,-106,9,-13,2,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:32:41.000Z,35.38770807,139.4286457,65,-44,-44,-2.5,-106,9,-13,7.8,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:32:42.000Z,35.38772278,139.4286469,63,-38,-38,-2.5,-106,9,-13,7.4,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],"['\t\tCell [0]:', 109.0, -12.7, -73.1, -51.8, '\t\tCell [1]:', 180.0, -18.0, -77.5, -51.5, '\t\tCell [2]:', 163.0, -16.7, -77.6, -52.3]"
2021-11-10T07:32:53.000Z,35.38775555,139.428758,65,-38,-38,-2.5,-106,9,-8,4,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 134.0, -15.4, -79.2, -56.1]",[]
2021-11-10T07:32:54.000Z,35.38777533,139.4288212,65,-38,-38,-2.5,-106,9,-13,1.8,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:32:58.000Z,35.38784313,139.4290827,65,-38,-38,-2.5,-106,9,-13,0.2,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:06.000Z,35.38797195,139.4295901,65,-38,-38,-2.5,-106,9,-13,-0.2,-69,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:10.000Z,35.38804371,139.4298444,65,-38,-38,-2.5,-106,9,-13,0.2,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],"['\t\tCell [0]:', 109.0, -13.3, -70.4, -49.2, '\t\tCell [1]:', 188.0, -14.6, -73.1, -48.8]"
2021-11-10T07:33:22.000Z,35.38825107,139.4306217,65,-44,-44,-2.5,-106,9,-13,-1,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:23.000Z,35.38826349,139.430685,65,-44,-44,-2.5,-106,9,-13,-1,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:24.000Z,35.38828327,139.4307482,65,-44,-44,-2.5,-106,9,-13,-1.4,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:36.000Z,35.38839516,139.4311148,64,-44,-44,-2.5,-106,9,-13,0.2,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:37.000Z,35.38842004,139.4311399,65,-44,-44,-2.5,-106,9,-13,0.2,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:41.000Z,35.38858625,139.4313286,64,-44,-44,-2.5,-106,9,-13,-0.4,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:42.000Z,35.38862131,139.4313775,64,-44,-44,-2.5,-106,9,-13,1.4,-74,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],[]
2021-11-10T07:33:46.000Z,35.38871685,139.4314838,65,-44,-44,-2.5,-106,9,-13,-1,-76,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 287.0, -20.0, -87.2, -43.1, '\t\tCell [1]:', 0.0, 0.0, 0.0, 0.0, '\t\tCell [2]:', 0.0, 0.0, 0.0, 0.0]","['\tCell [0]:', 109.0, -15.1, -76.7, -52.1, '\tCell [1]:', 106.0, -12.8, -72.6, -43.3]"
2021-11-10T07:33:54.000Z,35.38871232,139.4315077,65,-44,-44,-2.5,-106,9,-13,-1,-76,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,[],"['\tCell [0]:', 109.0, -16.2, -76.4, -52.0, '\tCell [1]:', 106.0, -13.4, -73.0, -42.7, '\t\tCell [0]:', 108.0, -13.7, -75.3, -53.8, '\t\tCell [1]:', 325.0, -15.1, -76.6, -53.7]"
2021-11-10T07:33:55.000Z,35.38871629,139.4315005,65,-44,-44,-2.5,-106,9,-13,-1,-76,287,475,15,eutran-1,deactivated,106,3750,10,eutran-8,[],"['\tCell [0]:', 109.0, -16.6, -77.0, -52.8, '\tCell [1]:', 106.0, -12.9, -72.8, -42.6, '\tCell [2]:', 188.0, -17.0, -77.2, -52.6, '\tCell [3]:', 163.0, -20.0, -80.0, -52.2, '\t\tCell [0]:', 108.0, -13.8, -75.6, -54.3]"
2021-11-10T07:33:59.000Z,35.38870443,139.4314217,63,-44,-44,-2.5,-106,9,-13,1.4,-76,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 325.0, -12.3, -73.7, -53.7, '\t\tCell [1]:', 108.0, -13.8, -77.1, -54.3, '\t\tCell [2]:', 230.0, -17.4, -80.0, -53.8, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -17.8, -79.7, -54.1, '\tCell [1]:', 106.0, -15.2, -76.4, -43.7, '\tCell [2]:', 42.0, -20.0, -86.1, -54.6]"
2021-11-10T07:34:00.000Z,35.38868466,139.4313585,64,-44,-44,-2.5,-106,9,-13,-2.4,-76,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 36.0, -15.2, -79.9, -56.3, '\t\tCell [1]:', 124.0, -19.1, -84.1, -56.5, '\t\tCell [2]:', 134.0, -18.3, -82.5, -56.4, '\t\tCell [0]:', 108.0, -13.6, -75.7, -53.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -16.3, -76.4, -51.6, '\tCell [1]:', 106.0, -13.5, -72.8, -41.4, '\tCell [2]:', 69.0, -20.0, -81.2, -51.7]"
2021-11-10T07:34:04.000Z,35.38862026,139.4311053,66,-44,-44,-2.5,-106,9,-13,-1,-76,46,475,15,eutran-1,deactivated,106,3750,10,eutran-8,"['\t\tCell [0]:', 61.0, -20.0, -86.0, -56.4, '\t\tCell [0]:', 108.0, -14.8, -77.5, -54.2, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -16.2, -76.8, -51.1, '\tCell [1]:', 106.0, -12.6, -71.2, -41.1]"
2021-11-10T07:34:11.000Z,35.38850727,139.4306696,65,-44,-44,-2.5,-106,9,-13,-0.8,-71,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 108.0, -14.7, -76.9, -54.7, '\t\tCell [1]:', 325.0, -15.4, -77.1, -53.9, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -18.6, -79.4, -51.1, '\tCell [1]:', 106.0, -12.8, -71.4, -41.2, '\tCell [2]:', 128.0, -20.0, -81.7, -51.5]"
2021-11-10T07:34:12.000Z,35.38849145,139.4305979,66,-44,-44,-2.5,-106,9,-13,-1.4,-77,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 137.0, -17.4, -82.3, -56.8, '\t\tCell [1]:', 36.0, -16.4, -80.4, -56.3, '\t\tCell [2]:', 100.0, -18.5, -83.7, -57.2, '\t\tCell [3]:', 0.0, 0.0, 0.0, 0.0, '\t\tCell [0]:', 326.0, -18.6, -79.7, -52.2, '\t\tCell [1]:', 108.0, -13.9, -75.1, -52.9, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -14.3, -76.2, -54.1, '\tCell [1]:', 106.0, -12.6, -72.9, -43.9, '\tCell [2]:', 188.0, -20.0, -84.7, -54.0, '\tCell [3]:', 163.0, -19.6, -80.1, -52.6]"
2021-11-10T07:34:23.000Z,35.38832083,139.4299245,66,-44,-44,-2.5,-106,9,-13,-1,-77,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 0.0, 0.0, 0.0, 0.0, '\t\tCell [1]:', 124.0, -18.6, -83.5, -56.3, '\t\tCell [0]:', 325.0, -12.5, -71.6, -51.4, '\t\tCell [1]:', 108.0, -15.4, -76.2, -52.6, '\t\tCell [2]:', 40.0, -16.2, -75.2, -51.4, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -16.5, -77.8, -53.6, '\tCell [1]:', 106.0, -13.9, -74.3, -43.5, '\tCell [2]:', 110.0, -20.0, -85.0, -53.6, '\tCell [3]:', 163.0, -19.9, -80.9, -53.5]"
2021-11-10T07:34:24.000Z,35.3883084,139.4298613,67,-44,-44,-2.5,-106,9,-13,-2,-77,287,475,15,eutran-1,deconfigured,106,3750,10,eutran-8,"['\t\tCell [0]:', 0.0, 0.0, 0.0, 0.0, '\t\tCell [1]:', 86.0, -19.2, -82.3, -55.4, '\t\tCell [2]:', 134.0, -20.0, -84.4, -55.4, '\t\tCell [3]:', 36.0, -15.8, -79.8, -55.5, '\t\tCell [0]:', 325.0, -12.1, -71.3, -49.8, '\t\tCell [1]:', 108.0, -14.1, -75.2, -51.7, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -16.4, -77.6, -53.4, '\tCell [1]:', 106.0, -14.2, -74.3, -43.1, '\tCell [2]:', 188.0, -18.0, -79.4, -54.1, '\tCell [3]:', 163.0, -17.4, -77.2, -52.2]"
2021-11-10T07:34:28.000Z,35.38823721,139.4295914,67,-44,-44,-2.5,-106,9,-13,-1.6,-77,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:34:35.000Z,35.38812081,139.4291473,67,-44,-44,-2.5,-106,9,-13,5.8,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,"['\t\tCell [0]:', 263.0, -17.5, -81.1, -56.0]",[]
2021-11-10T07:34:40.000Z,35.38804397,139.4288297,66,-44,-44,-2.5,-106,9,-13,3.2,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,"['\t\tCell [0]:', 134.0, -17.9, -81.4, -55.5]",[]
2021-11-10T07:34:52.000Z,35.38811014,139.4288333,65,-44,-44,-2.5,-106,9,-13,5.6,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:34:53.000Z,35.38816442,139.4288596,66,-44,-44,-2.5,-106,9,-13,5.2,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:34:54.000Z,35.38821135,139.4288859,64,-44,-44,-2.5,-106,9,-13,3.2,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:34:58.000Z,35.38828712,139.4289289,62,-44,-44,-2.5,-106,9,-13,0,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:35:05.000Z,35.38826846,139.428936,63,-44,-44,-2.5,-106,9,-13,2.2,-69,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:35:06.000Z,35.38826846,139.428936,65,-44,-44,-2.5,-106,9,-13,-2.8,-76,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:35:17.000Z,35.38844136,139.4295461,66,-44,-44,-2.5,-106,9,-13,2.8,-70,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:35:18.000Z,35.38845718,139.4296178,66,-44,-44,-2.5,-106,9,-13,0.6,-70,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],[]
2021-11-10T07:35:22.000Z,35.38852555,139.4298637,64,-44,-44,-2.5,-106,9,-13,-1.8,-75,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],"['\t\tCell [0]:', 188.0, -14.1, -74.1, -51.5, '\t\tCell [1]:', 270.0, -17.9, -78.4, -51.7, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:35:30.000Z,35.38867585,139.4303879,64,-44,-44,-2.5,-106,9,-13,-4.6,-75,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],"['\t\tCell [0]:', 188.0, -16.2, -73.8, -49.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:35:34.000Z,35.38874025,139.430641,65,-44,-44,-2.5,-106,9,-13,-6.8,-80,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,"['\t\tCell [0]:', 36.0, -15.2, -78.2, -55.5]","['\t\tCell [0]:', 188.0, -16.2, -74.9, -50.0, '\t\tCell [1]:', 18.0, -17.6, -77.6, -52.3, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:35:46.000Z,35.3889476,139.4314182,66,-44,-44,-2.5,-106,9,-13,-7.8,-80,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,[],"['\t\tCell [0]:', 188.0, -16.3, -75.7, -52.6, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:35:47.000Z,35.38896737,139.4314815,65,-44,-44,-2.5,-106,9,-13,-2.6,-80,287,475,15,eutran-1,deconfigured,325,1675,15,eutran-3,"['\t\tCell [0]:', 167.0, -17.3, -80.0, -55.6]","['\t\tCell [0]:', 188.0, -17.5, -77.5, -52.3, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']"
2021-11-10T07:35:48.000Z,35.3889798,139.4315448,65,-44,-44,-2.5,-106,9,-18,-7.4,-80,56,475,15,eutran-1,deconfigured,188,3750,10,eutran-8,"['\t\tCell [0]:', 36.0, -14.1, -78.5, -56.9, '\t\tCell [0]:', 325.0, -13.7, -75.4, -53.0, '\t\tCell [1]:', 108.0, -13.6, -76.3, -53.7, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 109.0, -16.1, -77.2, -52.4, '\tCell [1]:', 188.0, -16.8, -77.5, -42.2, '\tCell [2]:', 179.0, -20.0, -83.6, -52.5]"
2021-11-10T07:36:00.000Z,35.38910082,139.4315592,65,-44,-44,-2.5,-106,9,-18,-8.6,-80,56,475,15,eutran-1,deconfigured,188,3750,10,eutran-8,"['\t\tCell [0]:', 36.0, -17.2, -81.3, -56.0, '\t\tCell [0]:', 325.0, -16.6, -77.8, -54.8, '\t\tCell [1]:', 108.0, -13.8, -76.3, -54.4, '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:', '\t\tCell [0]:', '\t\tCell [1]:', '\t\tCell [2]:', '\t\tCell [3]:', '\t\tCell [4]:', '\t\tCell [5]:', '\t\tCell [6]:', '\t\tCell [7]:']","['\tCell [0]:', 188.0, -17.8, -78.9, -43.4, '\tCell [1]:', 109.0, -15.2, -76.7, -54.1, '\tCell [2]:', 106.0, -15.2, -75.5, -52.7]"
